# ra dec
5.07960 -0.76676
4.67431 -0.51041
0.88736 0.40110
0.74720 0.01189
4.33931 -0.21042
0.69821 -0.01806
4.92491 -0.76098
5.25174 -0.85570
4.68751 -0.64393
4.75077 -0.65341
1.48902 1.04520
0.73427 0.06055
0.78893 0.20023
0.72140 0.03337
2.63510 1.25332
0.79166 0.11700
0.79580 0.21221
0.72901 0.04529
0.68031 -0.07747
0.76391 0.08248
0.79327 0.19400
0.76780 0.15798
0.72913 0.13472
5.25157 -0.88882
4.30309 -0.19078
0.80749 0.19378
4.37764 -0.27358
0.68556 0.17441
4.62399 -0.51375
0.80105 0.18325
0.96589 0.66667
4.67868 -0.54491
0.75054 0.11100
1.15547 0.93225
0.68799 -0.05279
4.73026 -0.59598
0.74349 0.14091
5.23178 -0.86238
1.21416 0.95271
1.11677 0.75528
0.76244 0.11650
2.63787 1.18364
4.28199 -0.13161
0.65030 -0.09462
4.64178 -0.42519
0.69761 0.02902
0.78951 0.11748
0.73473 -0.00825
0.71505 0.04003
1.09492 0.87900
0.77002 0.05271
0.77407 0.16557
0.57525 -0.20825
5.21951 -0.88857
0.85673 0.14515
0.94675 0.74098
2.60730 1.25583
0.73229 -0.11058
0.74976 0.02344
0.99377 0.66551
5.23820 -0.88347
0.73468 0.09247
0.73640 0.01583
0.81154 0.24227
0.68210 -0.11763
0.67956 0.03043
0.79926 0.17754
0.66081 -0.04488
4.56749 -0.40155
2.62639 1.29309
0.73463 -0.02059
0.96042 0.65223
4.72056 -0.51332
0.62292 -0.01301
4.40390 -0.15998
0.78634 0.11232
4.27940 -0.04934
5.23483 -0.90272
0.69563 0.00500
0.70315 -0.04235
0.78819 0.16248
1.12149 0.83197
0.83970 0.14840
1.30314 1.03421
0.75748 0.06869
1.22740 1.00195
0.73650 0.16455
0.78692 0.19032
5.22679 -0.86673
4.61909 -0.53552
0.72657 -0.02964
4.86580 -0.66801
4.31456 -0.03266
0.69479 -0.03860
0.72249 0.18138
5.26580 -0.86850
0.66601 -0.05216
4.59270 -0.49513
4.29410 -0.08555
4.66316 -0.55817
0.78454 0.16604
5.23398 -0.82082
0.77104 0.11534
4.66223 -0.56058
4.63117 -0.47893
4.33351 -0.08484
0.82564 0.22850
0.72389 0.01674
4.61532 -0.52941
0.75565 0.10480
4.20097 0.06615
0.65008 -0.03885
1.07495 0.71845
0.76793 0.18376
0.77190 0.11024
0.75289 0.04583
0.57941 -0.27091
0.80792 0.11785
0.80414 0.20609
0.79804 0.24873
0.76951 0.15996
4.90235 -0.72331
0.75319 0.09263
4.63740 -0.50412
5.21088 -0.82091
0.73975 0.11088
0.71067 -0.05592
1.23348 0.98026
5.20994 -0.88334
5.24855 -0.83733
0.67009 -0.04549
0.77415 0.10490
5.18646 -0.87987
0.76033 0.04549
0.75173 0.16054
5.20072 -0.85784
5.22634 -0.84903
4.76641 -0.64872
0.81335 0.18219
0.69212 0.03711
0.79798 0.17711
0.75263 0.17871
2.68187 1.29268
5.17950 -0.89114
1.11120 0.86563
1.32236 0.91124
0.84505 0.24754
5.22123 -0.88220
0.78042 0.13594
0.73397 0.03130
0.79502 0.09222
0.76245 0.12430
4.36826 -0.25334
4.65486 -0.46218
1.70498 1.20774
1.46951 1.11136
4.54775 -0.49623
5.22417 -0.87119
5.21447 -0.86911
4.28142 -0.11724
1.09424 0.71457
5.21506 -0.82144
0.75394 0.08532
1.50032 1.03125
0.76444 0.10829
1.07661 0.69809
4.83445 -0.61181
0.80576 0.18644
0.73625 0.01320
1.26241 0.92837
4.45585 -0.29483
0.76222 0.04189
4.59147 -0.48551
0.77350 0.16511
0.80276 0.17398
5.23313 -0.89341
0.78501 0.14030
4.86764 -0.65784
0.77749 0.11467
0.77949 0.16712
4.33584 -0.08037
0.75166 0.00468
0.79870 0.09493
1.29695 0.98865
0.78067 0.13271
4.73293 -0.62889
0.82235 0.15238
0.78285 0.09619
4.89007 -0.73010
1.06337 0.74506
0.73984 0.06888
1.29719 0.99029
2.66582 1.26180
1.23462 0.80317
4.71936 -0.57091
0.73210 0.00992
0.79851 0.23577
4.66165 -0.56678
0.68717 -0.00336
0.77630 0.11371
0.71573 0.01769
4.31882 -0.07764
0.75125 0.01081
0.78158 0.07411
4.34106 -0.18780
0.70724 -0.01345
1.61495 1.10541
5.19562 -0.85487
0.73980 0.02093
4.60897 -0.47615
0.74833 0.10400
0.71319 0.14936
4.39699 -0.23930
1.10220 0.73642
4.77328 -0.58842
0.72284 0.02057
4.29629 -0.10555
5.19970 -0.87560
0.76240 0.07406
0.87668 0.69635
4.50467 -0.34664
0.64088 -0.11732
1.50262 1.07529
0.78262 0.12490
2.62037 1.27325
0.71830 0.07240
1.41539 1.01127
0.74481 0.11546
0.71810 0.01093
1.01768 0.65657
0.70475 -0.02610
0.84147 0.41959
0.80345 0.16629
4.80860 -0.61105
4.74140 -0.56019
0.72515 0.02410
0.73493 0.07183
0.79697 0.07550
5.16724 -0.85126
0.68753 -0.01401
5.24988 -0.86169
4.32675 -0.11290
0.76733 0.12807
0.74294 0.07957
0.78242 0.12579
0.75892 0.05195
0.79250 0.10386
0.65829 -0.13971
4.64510 -0.52947
5.19643 -0.91352
4.88323 -0.65310
0.73698 0.14861
0.75944 0.15911
1.36781 1.05961
0.71191 -0.06128
0.61735 -0.04544
0.80667 0.30625
5.22065 -0.86507
1.15967 0.89630
1.45224 1.01142
0.78098 0.15080
0.62936 -0.17989
0.88428 0.36307
0.82719 0.11870
4.34352 -0.16983
0.76302 0.06144
4.65560 -0.51939
5.18553 -0.82595
4.86934 -0.71626
0.72241 -0.01736
4.68341 -0.46548
1.07958 0.82474
0.89711 0.32301
1.07788 0.70799
0.78510 0.17770
2.61291 1.28120
0.72094 -0.00622
5.21905 -0.85763
1.69958 1.24370
5.20450 -0.86895
4.12204 0.16958
0.83196 0.17271
0.70083 -0.08230
0.70664 -0.00123
0.76733 0.14678
1.28504 0.97120
0.78263 0.15181
1.06506 0.81967
4.26455 -0.01776
4.75524 -0.60963
1.45170 1.12081
5.23793 -0.84124
4.30085 -0.05390
0.71064 -0.04815
1.02323 0.66582
4.61511 -0.47060
0.89602 0.66883
1.36874 1.11085
4.44593 -0.23714
0.77312 0.18082
4.61290 -0.48459
0.64255 -0.24520
4.64543 -0.52195
5.23985 -0.83418
4.84500 -0.71702
4.32127 -0.16166
0.82265 0.17684
1.21842 0.89129
1.02362 0.66503
2.66667 1.26467
1.55795 1.20842
0.74325 0.01745
5.22205 -0.89243
1.16365 0.89503
5.22881 -0.87400
0.59808 -0.14168
1.14383 0.91572
0.60678 -0.19803
0.69435 0.00269
5.22026 -0.84168
2.57992 1.22709
0.72655 -0.00377
0.89834 0.53427
0.78068 0.19786
4.59207 -0.46012
0.71831 0.01025
0.71058 0.00271
1.05256 0.70302
4.62966 -0.49560
1.22788 0.84421
0.80424 0.16819
4.37682 -0.20423
0.78451 0.07612
0.80191 0.22210
5.23520 -0.84363
4.63022 -0.52040
4.54155 -0.40038
0.62970 -0.04144
1.22499 0.96955
0.77813 0.13184
1.38479 1.09050
5.47007 -0.91131
0.71823 -0.01788
0.74345 0.08844
0.76868 0.14880
1.02942 0.64593
1.63781 1.20524
0.99154 0.73090
0.75540 0.13086
4.85334 -0.62474
0.73848 0.04519
0.76289 0.08899
0.76013 0.13530
4.25772 0.09242
0.72443 -0.02687
5.02866 -0.79688
1.43530 1.08989
0.73727 0.10424
0.68748 -0.03244
5.26033 -0.86341
1.01396 0.78537
0.74103 0.01649
1.04601 0.77645
4.57222 -0.44560
0.78075 0.19470
0.76905 0.19581
4.64269 -0.47030
0.68845 -0.03586
0.66314 -0.09088
0.77901 0.16265
0.77839 0.13538
5.21044 -0.82487
4.63470 -0.48901
4.29401 0.00440
0.71048 0.08624
0.73786 0.05167
0.79642 0.15755
4.58241 -0.50141
1.13275 0.86900
4.68320 -0.56608
0.72897 0.07648
4.64221 -0.51236
4.85960 -0.70179
0.77079 0.15325
4.26077 0.08815
1.11002 0.86740
0.83871 0.20207
5.17667 -0.92125
0.80585 0.28447
0.76099 0.16468
1.00413 0.69488
0.70363 -0.01248
4.23056 0.02313
0.71446 0.06409
4.64978 -0.53284
0.72525 -0.09541
0.69221 0.10015
2.59982 1.28500
4.28431 -0.16370
0.95115 0.64660
1.65860 1.19579
0.77064 0.19845
0.86164 0.19610
0.68624 -0.10849
4.62233 -0.60135
0.76572 0.08081
5.19683 -0.86582
4.79558 -0.63184
0.76732 -0.01038
0.74075 0.00892
5.01688 -0.77703
5.28218 -0.86787
2.66983 1.27837
4.31013 -0.13044
1.13002 0.85031
5.23539 -0.87764
0.61750 -0.12697
0.92084 0.38557
4.97353 -0.76760
2.68777 1.24843
0.76933 0.05004
4.61138 -0.57914
0.76264 0.18538
0.77949 0.16475
0.74159 0.16533
0.68480 -0.10387
4.54187 -0.41222
5.24931 -0.87045
0.69395 -0.01103
0.65957 -0.06840
0.79867 0.16129
0.74653 0.06331
5.21106 -0.85144
0.72458 0.04867
1.35398 1.05321
5.22907 -0.83802
4.58338 -0.49289
4.66930 -0.51900
0.78839 0.16381
0.69975 -0.02485
0.66851 -0.03633
0.76201 0.05322
4.41888 -0.21290
5.19247 -0.86888
0.80763 0.11659
4.58957 -0.47476
4.45301 -0.27925
0.67157 -0.11678
4.77495 -0.63340
0.76759 0.12126
0.77296 0.19193
0.75186 0.02317
4.31147 -0.11499
4.29045 -0.00569
4.63228 -0.49189
5.22154 -0.84492
0.68299 -0.00014
4.71289 -0.62490
1.42276 1.13806
4.30245 -0.21971
0.75500 0.12838
1.16913 0.99527
0.78470 0.14433
1.13368 0.90511
0.69563 -0.02001
0.62094 -0.17522
4.70433 -0.57934
1.12576 0.87386
0.91463 0.56100
0.79986 0.07118
0.93247 0.59683
4.69003 -0.55484
0.74629 0.12608
4.57853 -0.50247
4.28892 -0.12181
0.75161 0.05220
0.85552 0.20436
4.27495 -0.04422
0.80313 0.14349
0.75497 0.16238
0.75951 0.18069
0.76056 0.10055
0.70928 0.05433
5.14569 -0.85041
4.95388 -0.79700
5.24832 -0.89077
5.21965 -0.83673
5.21904 -0.85481
0.78611 0.15377
0.78371 0.20427
5.17104 -0.86121
0.75525 0.10179
0.74623 0.09117
4.60767 -0.48949
5.18969 -0.86368
2.66506 1.24100
4.27751 0.03134
4.32622 -0.10638
4.60065 -0.47932
0.69890 -0.09962
0.77271 0.09041
1.13552 0.87915
0.76041 0.19538
4.52641 -0.37859
0.93307 0.58091
0.74114 0.08008
1.01953 0.75046
0.96801 0.58153
0.73941 0.10191
0.74996 0.20769
0.98170 0.69334
0.75139 0.01470
4.22711 0.01058
4.36440 -0.16067
0.83186 0.21347
0.78154 -0.00449
0.71159 0.00337
5.21320 -0.83781
4.62331 -0.54667
1.32721 1.03342
4.63290 -0.54557
1.00862 0.64982
0.71059 0.02174
5.21831 -0.86977
4.72872 -0.63117
0.92876 0.56621
1.54091 1.16721
0.80569 0.08950
4.29762 0.02099
4.26767 -0.02707
0.75851 0.01824
0.82653 0.21871
0.75994 0.33387
4.68136 -0.42426
0.70650 0.01773
0.78669 0.16368
0.76988 0.17595
4.66606 -0.53426
4.74184 -0.67484
4.49879 -0.34532
0.67844 -0.01847
0.75403 0.12075
1.01773 0.76976
0.75262 0.10987
0.61842 -0.11582
4.29957 -0.03394
0.77229 0.07704
4.32722 -0.28100
4.89489 -0.73421
0.75564 0.05407
4.28170 0.03321
4.79705 -0.60780
5.20633 -0.88990
0.77777 0.13415
0.74272 0.07920
4.28994 -0.15334
0.71458 -0.00336
4.26693 -0.04526
5.20298 -0.88473
1.51291 1.08484
4.72461 -0.62984
0.80101 0.08263
5.19898 -0.87791
0.82128 0.18387
0.65791 -0.06468
0.58769 -0.22889
0.81684 0.13861
0.72803 0.10374
4.72937 -0.63435
1.11677 0.80815
4.62295 -0.44690
0.77842 0.15241
4.75253 -0.59498
0.74124 0.06254
4.74376 -0.62629
4.25963 0.02752
0.72835 -0.01083
0.83665 0.29759
0.71418 0.10600
0.76562 0.14355
0.73433 0.15946
1.16881 0.97758
0.73518 0.05846
0.77133 0.11173
4.60980 -0.48415
0.73445 0.17536
5.35479 -0.86714
4.61269 -0.47749
4.62390 -0.48950
0.72967 0.05099
1.02312 0.71202
0.65558 -0.03109
1.17755 0.88764
0.72478 0.06342
0.78040 0.09827
4.69744 -0.56415
0.72489 -0.01839
4.61291 -0.59036
1.09999 0.84195
2.69347 1.26825
5.24431 -0.90132
4.58847 -0.49573
0.93188 0.46932
1.22770 0.99371
4.29369 -0.01924
0.77201 0.08031
0.77130 0.13788
0.78393 0.18494
0.75941 0.15033
0.63045 -0.05620
0.70134 -0.03357
2.55501 1.25494
0.74763 0.17917
4.63992 -0.51253
1.28704 0.90369
4.68641 -0.57494
5.19537 -0.92823
0.78149 0.17678
4.33114 -0.21018
4.62654 -0.52992
5.47643 -0.83899
0.81179 0.15791
0.66817 0.06267
4.52707 -0.40338
4.73247 -0.55027
0.84248 0.20685
0.70113 -0.03163
0.75320 0.20334
0.77968 0.11749
0.85106 0.22495
4.59062 -0.48080
0.71148 -0.03944
1.06533 0.77517
4.23938 0.07932
4.47420 -0.33475
0.75934 0.12424
0.97369 0.72971
0.79227 0.12487
5.20894 -0.89241
4.37968 -0.17269
0.78369 0.12202
1.27639 1.04584
0.68956 -0.07147
0.72696 0.01567
4.94823 -0.76763
1.47731 1.07685
4.65706 -0.53720
4.63103 -0.48638
0.71809 0.14478
1.47025 1.07262
4.60057 -0.44399
4.37290 -0.20538
5.19513 -0.88367
0.74487 0.06906
0.77968 0.15316
5.24121 -0.85102
0.68848 -0.02991
0.73392 0.07852
4.75393 -0.61717
4.38691 -0.15514
0.76553 0.11001
0.78815 0.22533
4.25810 0.12778
0.71819 0.07737
4.90510 -0.80252
0.70535 -0.00037
2.66383 1.28115
0.77992 -0.00281
0.79028 0.07350
5.19552 -0.83567
4.65042 -0.49971
1.31737 1.06457
0.80533 0.21637
0.65826 -0.01945
1.18768 0.91452
4.85275 -0.52697
4.63707 -0.51561
0.74363 0.06152
0.68056 0.14748
0.78347 0.17581
0.73174 0.04654
5.19633 -0.89188
0.63832 -0.06587
1.11113 0.68751
0.89108 0.31871
4.62636 -0.53202
0.79517 0.20573
1.02176 0.54016
0.71100 -0.07018
0.73781 0.06485
4.55745 -0.41328
0.72613 0.06324
1.09471 0.87632
4.17762 0.00412
0.71998 0.10510
0.76949 0.02353
4.30685 -0.17671
0.77449 0.10485
4.57584 -0.52879
0.76208 0.07081
5.19410 -0.89429
0.80218 0.16448
0.76523 0.08276
0.77437 0.04830
0.68816 -0.04672
0.76019 0.12720
4.70866 -0.52044
0.71314 -0.01791
0.66018 -0.08308
0.67608 0.05846
5.23648 -0.88005
0.84518 0.25329
0.65972 -0.08284
0.71623 0.02202
0.74652 0.13608
0.73241 0.00123
0.76858 0.10883
0.73342 0.05673
4.27296 -0.01252
0.69673 0.18639
1.15786 0.92805
0.76325 0.09519
5.24164 -0.85119
4.30651 -0.06375
4.49083 -0.41068
4.44678 -0.39607
0.72738 -0.04588
1.00602 0.70342
0.96014 0.62073
5.20660 -0.86068
1.13218 0.78886
0.80604 0.13055
2.59309 1.25731
0.78526 0.18230
0.76284 0.17232
0.79849 0.12815
0.85615 0.24512
1.31912 0.95073
1.02048 0.65974
0.77200 0.12772
4.27601 -0.05216
4.86643 -0.61732
5.20137 -0.84223
0.77698 0.10079
1.34221 1.02244
4.69011 -0.58948
4.26590 -0.00186
0.70710 0.02844
0.78356 0.10876
0.87582 0.38146
5.09579 -0.74327
4.64572 -0.55377
5.24010 -0.86102
0.68330 -0.16070
4.35242 -0.14441
2.28894 1.27930
4.31137 -0.07613
4.70601 -0.55310
0.73367 0.09541
1.55302 1.15402
4.29084 -0.10288
0.77432 0.06005
4.58638 -0.38050
1.24820 0.88298
4.66238 -0.57443
4.52534 -0.46159
0.74309 0.12877
4.64438 -0.57819
5.20064 -0.87578
4.67612 -0.46323
1.17135 0.92516
0.71054 0.02100
0.76267 0.11128
1.47948 1.03259
0.91809 0.53144
0.62448 -0.21997
0.99447 0.58669
0.82079 0.16054
4.50312 -0.36252
2.74067 1.26100
4.30994 -0.05294
5.27881 -0.85890
0.70316 0.00718
0.65444 -0.05354
0.75929 0.05785
4.35145 -0.20158
4.76280 -0.59616
0.72163 0.18603
0.76141 0.07641
0.71786 -0.03374
4.51505 -0.38587
0.79656 0.13416
5.19441 -0.83799
0.72610 -0.02506
0.72775 0.08185
4.61129 -0.48270
2.64251 1.24230
5.19511 -0.87909
4.69140 -0.62433
0.72212 0.07831
0.75694 0.15126
0.71648 0.04063
0.74927 0.03256
0.81905 0.18119
4.63362 -0.56069
4.65090 -0.53201
5.22774 -0.83671
0.78857 0.10181
2.54979 1.25306
4.62553 -0.52074
0.78805 0.10192
0.86241 0.30618
0.67916 -0.05488
4.66220 -0.57417
0.71482 -0.05775
0.64728 0.03728
1.27405 0.97292
0.84227 0.35222
5.23765 -0.90058
0.65714 -0.05244
0.79155 0.21009
4.66976 -0.56573
0.84723 0.15859
0.79186 0.16707
1.05296 0.74522
5.20065 -0.89978
5.22859 -0.84620
4.68145 -0.55852
1.06167 0.69898
4.64489 -0.46419
0.85184 0.26704
0.78065 0.18301
1.19304 0.87526
0.75144 0.05598
1.41764 1.02436
4.56852 -0.48260
1.13353 0.81338
4.61624 -0.50557
0.75350 0.10174
5.17757 -0.87817
0.79874 0.11206
4.27059 -0.10445
4.26891 -0.08862
4.67728 -0.44656
5.22296 -0.83643
5.21502 -0.86339
4.77275 -0.61779
0.66256 -0.11586
0.75793 0.23355
5.23196 -0.86376
0.86806 0.23862
2.74784 1.29547
0.61130 -0.16233
0.65959 -0.10738
0.74631 0.14360
0.74552 0.04980
1.42321 1.03326
4.65211 -0.54406
0.76913 0.07640
0.75883 0.19092
5.16501 -0.90560
1.28560 1.03277
0.76752 0.07706
0.69747 -0.04869
0.80492 0.17362
0.70550 -0.08748
0.70197 -0.18434
0.77303 0.25548
1.53111 1.17492
1.06256 0.79699
4.53397 -0.43319
4.60398 -0.48676
4.59483 -0.50614
4.71829 -0.61541
0.63825 -0.06242
4.83897 -0.61688
4.34634 -0.18934
4.62675 -0.49096
4.95357 -0.76689
4.63501 -0.54707
0.77473 0.10614
4.73713 -0.64662
4.63701 -0.54549
4.94793 -0.74803
0.76857 0.09173
1.00813 0.49061
5.25075 -0.86045
0.66867 -0.01993
0.74936 0.13165
0.78537 0.18238
4.34790 -0.20904
0.77059 0.16387
4.31935 -0.01635
0.72515 0.04380
0.74828 0.09589
0.74871 0.05973
0.72293 0.04370
5.20759 -0.85473
1.02189 0.83263
0.96038 0.64511
0.63002 -0.15932
5.25555 -0.85845
1.09309 0.90933
0.71525 0.00616
0.77026 0.11954
5.18182 -0.89124
0.75873 0.14720
0.79811 0.17499
0.66467 -0.11697
0.70498 0.03761
2.58720 1.29775
0.76559 0.10324
4.61836 -0.49498
0.79155 0.15549
0.65056 -0.03760
4.76605 -0.61639
4.91359 -0.70865
5.20012 -0.87529
0.79526 0.17494
4.61617 -0.48739
0.73853 0.03692
1.27418 1.03617
1.09111 0.92781
0.74040 0.18662
1.02444 0.72993
0.78727 0.16406
4.56668 -0.46893
5.23915 -0.85196
5.19549 -0.90854
0.80798 0.12909
5.21849 -0.89264
1.25246 1.04369
4.64743 -0.56398
4.75295 -0.57658
0.75540 0.09637
0.65347 -0.10021
4.30590 -0.08107
0.68919 0.00255
0.81860 0.21803
0.81427 0.14333
0.73841 0.13659
5.18048 -0.89672
0.75173 0.04787
5.22767 -0.89652
4.40673 -0.24777
0.78263 0.10282
4.58319 -0.42578
0.73610 0.11159
0.68704 0.00721
0.76002 -0.00474
0.77732 0.10964
0.84395 0.35795
1.13090 0.82786
1.04975 0.85261
0.77455 0.08509
4.25404 0.07324
0.75827 0.04761
1.53469 1.08633
0.74330 0.10749
0.67491 0.11652
0.70249 -0.04122
2.59244 1.23991
0.74586 0.09689
0.92672 0.55488
0.74769 0.06779
4.68625 -0.59792
0.76286 0.06319
1.03644 0.71679
4.88510 -0.67415
1.18468 0.95742
0.74042 0.04272
0.71009 0.02829
0.62221 -0.14722
4.61623 -0.43883
4.66924 -0.57876
4.19765 0.22031
1.16494 0.89820
0.75490 0.04282
4.59841 -0.46244
0.74159 -0.01925
0.77776 0.20073
4.65066 -0.52797
1.20123 0.95715
1.05683 0.73892
0.72110 0.05779
1.02042 0.70676
1.10210 0.90843
1.41125 1.06208
0.68793 -0.03319
0.78337 0.21839
1.17793 0.90912
0.73291 0.03395
0.71068 0.02845
0.76981 0.11514
4.62493 -0.47704
0.78004 0.14719
5.24222 -0.84795
0.71091 0.09185
4.33760 -0.16306
4.27760 -0.10149
0.77855 0.13767
4.62521 -0.51239
4.50392 -0.36496
0.77719 0.17065
4.63275 -0.43570
0.71573 -0.02913
0.79568 0.13088
4.82756 -0.71427
0.94011 0.52862
1.01909 0.67486
0.76473 0.04721
4.24468 0.06303
4.72354 -0.59320
5.18759 -0.85338
0.85879 0.25068
0.69462 -0.01596
0.91773 0.53998
0.74248 0.03001
4.72718 -0.66694
1.31510 1.00832
0.75955 0.06371
4.65792 -0.51081
0.73074 0.12271
5.26244 -0.85777
0.75809 0.08018
5.23911 -0.84383
5.19833 -0.87512
4.56276 -0.39938
1.20346 0.90356
0.77916 0.14660
4.34964 -0.02515
0.76719 0.09835
0.79728 0.08503
5.04767 -0.83792
1.30155 1.06035
1.30964 1.03178
0.74313 -0.06852
4.56129 -0.41059
5.20701 -0.89649
0.78417 0.15063
0.78062 0.11118
0.74700 0.12517
4.67912 -0.58636
2.67977 1.24937
0.83405 0.18432
0.77493 0.00737
0.69008 0.00402
0.72769 0.25100
4.64712 -0.51271
4.50891 -0.32877
4.70687 -0.59162
0.70503 -0.02680
1.25702 0.95144
5.18509 -0.91053
0.75516 0.00532
4.72590 -0.52855
1.37889 1.12073
0.76898 0.16104
0.58724 -0.21399
0.69519 -0.00460
5.40125 -0.77385
5.20753 -0.88285
0.98963 0.56789
0.71636 0.01957
0.84315 0.43205
4.25976 -0.07043
0.71034 -0.02944
0.78401 0.12588
0.87317 0.33218
5.24212 -0.87721
0.75327 0.08153
0.72537 0.10795
0.79039 0.12519
0.78402 0.16539
0.77790 0.17632
4.64501 -0.55308
4.67155 -0.59655
0.80319 0.16514
0.76630 0.07084
5.22216 -0.86203
0.89828 0.55259
4.25379 0.04019
0.79262 0.11686
0.71914 0.02328
0.78523 0.13188
0.72755 0.12208
0.71477 0.02772
0.92936 0.62132
0.76619 0.09897
0.72628 -0.06015
4.62506 -0.49831
1.47881 1.12834
4.64308 -0.52198
4.36100 -0.20407
0.64803 -0.07172
4.70037 -0.54990
1.40271 1.01797
0.68596 -0.07753
0.78124 0.17935
0.77515 0.15941
1.01978 0.68795
4.62941 -0.49340
0.62041 -0.13264
1.09522 0.88503
1.01785 0.71643
0.72442 0.04038
4.30041 -0.17327
4.68474 -0.56392
5.18815 -0.92384
1.05207 0.78634
0.78732 0.16782
5.17398 -0.90525
0.94493 0.68656
5.23575 -0.86925
0.64066 -0.19355
0.76363 0.14460
4.71034 -0.66336
1.07841 0.81498
5.22782 -0.85275
0.82763 0.33908
5.20341 -0.85979
5.28621 -0.87290
5.23579 -0.84561
0.72610 -0.01999
1.14187 0.89995
0.80355 0.12922
1.37413 1.05718
0.77393 0.08251
4.22832 -0.02277
4.60335 -0.52595
0.68642 0.04245
0.77643 0.16986
4.62337 -0.55526
0.71704 0.14015
1.01486 0.64833
1.06915 0.77940
4.65189 -0.53456
0.66675 -0.03940
4.33159 -0.18439
0.71711 -0.01740
0.64745 -0.05486
4.64949 -0.52305
4.59650 -0.51619
0.78414 0.16013
5.05404 -0.78354
4.26903 -0.03079
2.54997 1.25588
4.17514 0.08279
1.01263 0.77310
0.76969 0.09533
4.55872 -0.47460
0.81724 0.18186
1.37121 1.07505
1.37874 1.08825
1.05450 0.76866
0.75897 0.06586
0.70549 0.08281
1.21736 1.03686
0.86940 0.35749
5.20697 -0.84734
1.23385 0.92154
0.74932 0.05296
0.76715 0.07988
1.31769 0.99170
0.73768 -0.01024
4.33358 -0.14457
4.61294 -0.53964
4.30288 -0.14306
0.78412 0.20760
5.05976 -0.80192
4.62545 -0.52536
0.64094 -0.08895
2.71322 1.30049
0.82759 0.28504
5.21007 -0.87870
0.76891 0.07342
0.78033 0.16496
0.77218 0.09086
4.62970 -0.52023
0.77907 0.19580
0.74585 0.04239
0.77055 0.14927
0.98959 0.59004
0.71521 0.01429
0.75842 0.21846
4.37604 -0.14792
0.68012 0.00875
0.72008 0.00953
0.77420 0.08115
1.13954 0.80921
5.07969 -0.77807
4.35371 -0.17999
0.80270 0.18437
0.80183 0.16161
0.69887 -0.00453
0.78644 0.10102
0.67230 0.08517
4.55366 -0.49070
0.66139 0.00160
5.25658 -0.88953
4.36661 -0.16621
4.60631 -0.44150
0.71443 -0.04274
1.42515 1.08408
4.28722 -0.03261
0.77617 0.16369
1.02860 0.74667
0.76125 0.13322
0.80466 0.25611
1.12342 0.78821
0.74687 0.00149
4.91458 -0.71491
0.74996 0.14105
1.15391 0.80169
4.70400 -0.57459
4.32605 -0.12059
1.66062 1.24361
5.14354 -0.83895
0.79146 0.32516
4.87451 -0.77005
1.15235 0.75284
1.35475 1.01888
5.21154 -0.91228
4.65670 -0.48112
0.97319 0.66667
0.77580 0.14763
4.74079 -0.57149
1.14227 0.82694
0.77658 0.20182
0.73285 0.04955
0.82652 0.14817
5.18992 -0.82734
4.62042 -0.49848
4.37923 -0.22793
4.40610 -0.27516
1.07222 0.77026
5.25408 -0.86309
0.61306 -0.15367
4.37226 -0.09843
0.75018 0.15007
0.68573 -0.03073
5.34129 -0.85176
4.64065 -0.61348
0.98133 0.72992
4.71528 -0.58397
1.04009 0.62127
5.19567 -0.89351
1.14394 0.89608
0.63343 -0.15588
4.58691 -0.39625
5.21225 -0.91812
0.76513 0.10999
0.78923 0.22066
0.71198 0.05495
0.68574 -0.04624
4.62676 -0.46111
0.75657 0.16657
4.33643 -0.22916
0.74378 0.02209
0.79579 0.14283
5.19461 -0.85169
0.74702 0.08430
0.74395 0.05612
5.02657 -0.75450
0.71623 0.01690
5.19341 -0.86722
1.04790 0.75763
0.98586 0.64675
0.70251 0.03074
0.94988 0.54741
0.98518 0.70777
0.79507 0.17900
4.67937 -0.51998
1.34648 0.92945
0.76736 0.15676
0.66542 -0.14584
0.76741 -0.03479
0.62266 -0.12895
4.67583 -0.56357
0.79334 0.19699
5.03575 -0.74084
4.98278 -0.73059
5.30126 -0.85851
0.71117 -0.01154
0.69356 -0.01956
0.86268 0.20180
1.39245 1.05684
4.70914 -0.58224
0.74109 0.10961
4.30679 -0.08835
0.79489 0.17581
0.78943 0.17261
0.77231 0.12620
1.12073 0.75506
0.62208 -0.12722
5.24666 -0.90685
0.99494 0.64282
0.75590 0.02039
0.68436 -0.04823
0.96387 0.48764
0.78108 0.21691
0.73926 0.03880
0.72064 0.03232
4.58275 -0.46028
1.16362 0.89446
1.11077 0.76541
1.38936 1.17289
4.29691 0.02247
4.26540 -0.11947
1.16667 0.82871
0.75419 0.08719
4.54951 -0.32094
5.25108 -0.86274
0.76699 0.24846
4.58452 -0.45339
0.69744 -0.04777
4.62472 -0.47308
4.68102 -0.61359
5.22025 -0.87728
0.73140 0.02702
5.23113 -0.82002
0.78455 0.07333
0.74677 0.04270
0.63856 -0.14480
5.19196 -0.86357
0.65247 -0.12625
0.77692 0.19734
4.26341 -0.07841
0.73811 0.07347
4.74350 -0.55596
1.42437 1.08137
5.23023 -0.89648
0.73601 0.03189
4.89619 -0.75774
0.74794 0.04812
5.20837 -0.90458
4.31283 -0.09708
5.22534 -0.86728
5.17183 -0.82796
