# ra dec
0.73574 0.01006
0.92613 0.40261
2.56229 1.25342
0.56206 -0.15424
0.74645 0.08888
1.15340 0.79822
4.62159 -0.39191
4.40609 -0.21076
5.17373 -0.89496
1.26890 0.98933
0.70194 -0.00407
1.37384 1.02781
0.81755 0.18896
0.81411 0.20439
0.71941 0.01008
1.22333 0.97554
4.35827 -0.22522
5.22746 -0.87352
4.31240 -0.17723
0.73013 -0.01495
1.32876 0.98134
0.79605 0.21433
0.70194 -0.07428
0.66842 -0.02601
1.49494 1.18497
1.21698 0.85311
4.62664 -0.49463
0.66433 -0.07091
4.51094 -0.45116
0.72064 0.02972
4.20829 0.09993
0.79503 0.14023
0.70969 0.04524
0.69178 -0.03659
0.75143 0.00362
0.79354 0.10900
1.05309 0.80618
0.67329 -0.08938
1.11780 0.87392
0.75996 0.14498
0.87321 0.56730
1.22538 1.01389
0.75898 0.09178
0.70698 0.00788
0.86561 0.25703
0.66443 -0.11028
4.38952 -0.29327
4.63091 -0.53583
0.68299 -0.03784
4.62521 -0.52262
0.74424 0.04255
1.28239 1.07837
0.71674 -0.04215
0.76874 0.14381
0.76731 0.14262
1.24318 0.88230
0.76073 0.06709
1.35662 1.11226
4.39575 -0.21661
4.93836 -0.66808
4.33742 -0.02988
1.30182 0.99662
0.71705 -0.00629
0.81971 0.22847
0.75849 0.05981
0.62317 -0.18633
4.30713 -0.14283
0.72319 0.05152
4.38000 -0.27395
4.26298 0.04839
1.04933 0.60006
4.31812 -0.16344
0.74917 0.12837
5.21374 -0.88854
0.86615 0.33213
0.93881 0.46792
5.19286 -0.88616
4.81232 -0.63570
4.91254 -0.76913
4.27973 -0.14007
0.80891 0.37071
4.27288 0.11731
0.79343 0.15554
0.76161 0.08540
4.38642 -0.27056
1.29558 1.11069
0.70249 0.00857
1.06395 0.76495
0.55255 -0.24007
4.33309 -0.06634
4.31046 -0.11511
0.77273 0.12775
0.84948 0.35756
0.89272 0.44605
4.64574 -0.45583
0.77149 0.09232
0.61343 -0.27878
5.21572 -0.85404
0.99347 0.63886
4.98041 -0.74312
1.12248 0.88943
4.66034 -0.52376
4.57010 -0.34676
0.81178 0.21744
0.77746 0.17564
0.66583 -0.13088
1.11378 0.84083
5.21990 -0.88362
1.16401 0.86195
4.36516 -0.18578
0.85765 0.23024
1.36756 1.03417
4.27797 -0.07585
0.76032 0.07306
4.61359 -0.52302
0.62179 -0.12960
4.33607 -0.19417
0.66974 -0.00826
4.65413 -0.61018
1.31623 0.90393
1.05211 0.72897
5.19207 -0.88797
0.70971 0.01584
4.33366 -0.11040
4.56051 -0.42698
0.75542 0.04641
0.68590 -0.01429
0.75871 0.09893
4.31833 -0.10963
0.70939 0.12076
0.78609 0.17103
1.07127 0.70580
0.77592 0.13899
0.77014 0.01873
0.74085 0.05690
0.70025 0.03231
0.83474 0.26416
0.59126 -0.14742
0.76107 0.09420
4.74456 -0.53797
4.64101 -0.50660
5.21508 -0.84157
5.22127 -0.82636
2.59319 1.24828
0.77726 0.14196
0.76429 0.13351
0.76572 0.11092
1.37228 1.00071
0.70121 0.04855
0.76314 0.12676
0.68919 -0.03319
4.23964 -0.06503
0.95281 0.58324
0.78064 0.13182
4.36623 -0.24679
0.80360 0.17227
5.24858 -0.87188
0.53131 -0.22003
5.19990 -0.86820
0.69228 -0.03798
0.79259 0.17796
0.75687 0.07844
0.80283 0.24721
5.22184 -0.88821
5.23688 -0.87704
0.73721 0.00434
0.59517 -0.15785
5.20570 -0.87688
0.74332 0.08056
0.68075 0.16343
1.24928 0.92525
0.90470 0.37116
5.17544 -0.88070
0.72489 -0.00173
4.69530 -0.55328
4.65957 -0.53702
4.33344 -0.10736
1.29099 0.96895
0.80225 0.14205
4.41122 -0.22984
4.30730 -0.10603
4.30536 -0.09552
0.98693 0.63881
5.23009 -0.87488
4.92941 -0.67591
0.99043 0.67063
0.66243 -0.05187
0.70965 0.01864
0.69728 0.03157
4.37789 -0.21095
1.11801 0.82963
5.22482 -0.87710
0.66267 -0.03068
4.36419 -0.11598
5.19332 -0.88495
1.27389 0.94360
0.74847 0.11920
4.33720 -0.02518
5.23744 -0.84686
0.74998 0.10001
0.79100 0.15979
4.55939 -0.37666
0.98144 0.49952
0.73175 0.01938
0.65332 -0.09764
4.70882 -0.58369
0.78401 0.15218
0.74866 0.03715
0.69298 -0.13071
5.19139 -0.84213
4.28884 -0.10489
0.74353 0.02088
5.19853 -0.83532
0.72667 0.03385
0.68023 -0.08408
4.30920 -0.19897
5.21372 -0.84852
4.69701 -0.57253
4.18412 0.08653
0.82445 0.24198
0.71366 0.03972
4.78110 -0.64512
4.61128 -0.48602
0.82515 0.09510
4.38313 -0.18935
0.71323 0.01764
0.80451 0.18331
5.19460 -0.87522
0.77420 0.09061
4.96434 -0.72578
1.26721 1.06031
4.60371 -0.54092
0.80080 0.17908
4.41397 -0.27678
0.66405 -0.09031
0.70909 0.00104
0.79988 0.19491
5.23976 -0.90445
0.80344 0.09634
0.74662 0.05825
0.76926 0.16769
4.28528 -0.05091
5.17497 -0.86162
5.33979 -0.82891
0.76823 0.07194
0.74157 0.15942
0.73824 0.10836
5.18226 -0.88727
5.22779 -0.83830
2.57400 1.24034
0.70358 0.00258
5.23405 -0.88701
0.74645 0.08646
4.60500 -0.52049
5.19431 -0.85010
5.23776 -0.84037
1.03060 0.71640
0.78482 0.18108
0.74226 0.03192
5.18411 -0.89499
4.63856 -0.49093
0.73196 0.17835
4.33738 -0.14681
0.71718 0.08030
0.77223 0.09976
0.83598 0.16481
4.30074 -0.06509
0.99292 0.60858
0.72119 -0.00172
0.85506 0.42296
0.73060 0.16760
0.67575 -0.15196
4.36628 -0.19462
5.22155 -0.84186
0.74553 -0.03188
0.61936 -0.14831
1.26608 1.00196
5.20737 -0.90137
0.63372 -0.10905
4.34569 -0.18517
0.71067 -0.04706
0.78698 0.01185
1.23826 0.86179
0.76144 0.05862
4.30937 -0.08283
0.71661 0.05808
4.63795 -0.51600
0.74691 0.01276
1.04341 0.68884
1.11483 0.82209
0.72351 0.07207
0.64490 -0.15697
0.69212 0.00467
5.23626 -0.84687
1.17837 0.86609
4.71028 -0.55589
5.21300 -0.89232
0.75545 0.08650
4.30786 -0.03240
0.80026 0.15932
1.09144 0.79825
0.74001 0.08902
4.32957 -0.10343
0.65690 -0.03454
5.23649 -0.85720
4.27303 -0.08193
0.77156 0.17705
4.27078 -0.15706
0.66586 -0.10536
4.32607 -0.15940
5.19709 -0.91397
5.25363 -0.88882
0.84620 0.11254
0.72518 0.07005
0.77579 0.15873
4.74109 -0.56388
0.71529 0.05295
5.22311 -0.86066
0.65785 -0.11135
0.72915 0.03145
0.78897 0.16995
0.74205 0.00414
0.70144 0.12575
0.73209 0.12529
0.76759 0.04264
5.20359 -0.85249
0.65654 -0.08335
0.74026 0.07759
4.62931 -0.53389
0.78207 0.02691
1.20502 0.83100
1.38676 1.15856
0.72489 0.03623
0.77023 0.11732
0.72705 0.09311
0.80027 0.16146
0.75289 0.08216
0.68744 0.01842
4.47821 -0.32742
0.96892 0.71275
1.15307 0.91634
4.56148 -0.38346
0.73501 0.06642
0.81571 0.24627
4.67356 -0.60858
0.78411 0.10070
0.71177 -0.02175
5.44889 -0.86701
5.35107 -0.85718
1.06394 0.65526
0.78885 0.15005
4.37255 -0.26730
0.85522 0.26922
4.91002 -0.66989
0.73935 0.05261
0.62619 -0.05392
4.66668 -0.57452
0.75397 0.08765
0.79012 0.14769
1.22703 0.83970
4.33399 -0.14908
0.66327 -0.04335
4.58712 -0.46793
0.68445 -0.14520
1.05027 0.64589
4.65798 -0.50619
0.77252 0.22030
0.77432 0.06643
5.19403 -0.82240
4.33812 -0.11741
0.71170 0.04987
4.63737 -0.50970
0.75994 0.01908
4.88727 -0.69268
5.15903 -0.84552
5.18893 -0.86371
0.76628 0.08820
4.61939 -0.50544
0.79248 0.19506
0.70691 -0.01419
0.77030 0.08774
1.15792 0.84283
0.81221 0.21514
0.78067 0.07887
5.20227 -0.84572
4.67425 -0.57152
0.74168 -0.01328
4.89895 -0.75503
0.72317 0.09648
0.76959 0.08063
0.72077 -0.00961
0.74632 0.00672
4.63334 -0.48012
4.27434 -0.11050
0.78001 0.26123
0.68995 -0.11470
0.81343 0.26117
0.74291 0.15240
0.78217 0.08518
1.09909 0.87565
4.60165 -0.51696
5.20473 -0.95147
4.39942 -0.30657
0.75198 0.12897
0.72233 -0.02932
1.12043 0.76826
0.79093 0.14861
5.26037 -0.88997
4.30893 -0.06655
1.43146 1.03982
1.40780 1.02691
0.70421 -0.03658
0.92381 0.56215
0.72061 0.01258
1.15057 0.81961
5.19397 -0.85396
0.73902 -0.01379
0.70572 0.00002
0.72465 0.04576
0.68391 -0.08311
0.99000 0.59014
1.13461 0.79266
5.18536 -0.88101
0.72582 0.05525
0.74029 0.10377
0.62313 -0.05694
6.18010 -0.77958
4.61707 -0.53198
0.66262 -0.10152
0.79179 0.07082
4.78427 -0.62735
4.63192 -0.47862
4.31474 -0.12857
0.76908 0.02935
0.60300 -0.15392
4.61109 -0.37487
5.18928 -0.84600
4.42765 -0.29063
4.62657 -0.53060
4.56847 -0.47524
4.19539 -0.02289
0.68239 -0.01834
0.68153 -0.02022
0.92561 0.50374
4.62192 -0.52243
1.44995 1.10329
4.32248 -0.22497
4.24847 -0.06076
0.87051 0.42104
4.89766 -0.71926
5.40727 -0.80033
0.74079 0.03385
0.93958 0.53667
4.79989 -0.66707
1.14274 0.96207
0.77301 0.07656
0.84107 0.17668
0.76213 0.15638
0.64147 -0.09339
4.53180 -0.39604
5.19766 -0.86439
0.71349 0.10266
1.60661 1.21208
2.59298 1.23058
0.78100 0.14957
0.73379 -0.03222
0.68195 -0.00227
0.74492 -0.00191
4.60776 -0.45612
0.75759 0.14533
0.83260 0.23198
4.30269 -0.05846
4.59005 -0.40508
0.61616 -0.04790
0.73607 0.09948
0.75595 0.13559
1.25384 0.94600
0.75932 0.06176
1.13875 0.76577
1.02706 0.52632
4.65462 -0.56801
0.74091 0.18199
1.18611 0.76379
4.73943 -0.57214
0.90291 0.31816
0.79426 0.15165
0.92170 0.53673
0.82476 0.21087
4.55372 -0.42600
0.74813 0.04975
0.71280 -0.00370
4.59629 -0.48790
0.67558 -0.01684
5.05974 -0.81111
0.73409 0.11338
5.21640 -0.88512
0.78022 0.14335
0.71254 0.13411
5.21427 -0.85425
0.70384 -0.06111
0.72999 0.01778
0.73686 0.08969
1.36922 1.03876
0.74432 0.01587
0.78938 0.15598
1.07489 0.83588
0.77951 0.09191
4.31000 -0.09538
0.75418 0.10489
4.87396 -0.69713
0.77362 0.16498
4.76191 -0.69433
0.77478 0.12250
0.66922 -0.04208
0.72858 0.05040
0.71805 -0.03151
0.72145 0.00461
0.73285 0.12511
4.51700 -0.37171
0.74583 0.04777
1.07342 0.84637
4.28467 -0.09624
5.18796 -0.87115
4.33821 -0.24270
1.35242 0.94489
0.75876 0.11486
0.69792 0.00564
0.73964 0.05065
4.34061 -0.20195
1.16434 0.84360
0.84455 0.28336
0.73908 0.13177
4.38911 -0.12574
5.21563 -0.83471
0.73949 -0.00818
0.73885 0.02798
0.76215 0.16254
0.72066 0.04088
4.62104 -0.52777
5.23093 -0.82626
0.78597 0.15013
5.20504 -0.83844
1.12571 0.81027
0.77338 0.18804
4.84763 -0.79282
0.76847 0.11833
1.13827 0.87564
0.73436 0.12515
0.78635 0.21782
1.09409 0.84896
0.68859 -0.03932
0.74206 0.06713
1.08468 0.73265
0.78406 0.17985
0.78617 0.21517
0.67787 -0.07313
4.25434 -0.11113
5.18118 -0.88064
0.67560 -0.01451
5.16808 -0.82522
4.37228 -0.25584
0.77530 0.22569
4.37420 -0.18837
0.75557 0.06286
0.65439 -0.12660
4.33155 -0.21201
0.77393 0.09860
4.26717 -0.03019
4.74537 -0.53251
0.69933 0.07017
4.83568 -0.72779
4.88657 -0.74261
0.63415 -0.03210
0.86440 0.20465
4.72603 -0.60071
0.73637 0.10329
0.81152 0.15832
4.58003 -0.44856
0.87668 0.33350
0.65313 -0.00570
0.73718 0.11495
5.19280 -0.88763
1.36165 1.04215
0.70395 -0.07666
4.77240 -0.65665
4.33461 -0.13225
0.73709 0.06478
4.29750 -0.15749
0.70752 -0.00845
0.78562 0.13377
0.80638 0.17709
5.18634 -0.85470
1.03626 0.64992
4.27396 -0.04921
4.26907 -0.05527
4.61035 -0.49314
0.77824 0.04842
4.41028 -0.12397
4.70541 -0.60096
0.75852 0.08946
0.88352 0.42419
0.80651 0.17517
0.64036 -0.08685
0.74055 0.12402
1.17892 0.78286
1.29823 1.00620
0.78142 0.16223
0.87709 0.33212
0.74938 0.13052
5.22011 -0.89485
0.76676 0.12641
0.73980 0.06931
0.82669 0.19492
0.73639 0.07541
0.73989 0.04339
4.75621 -0.62684
0.70271 -0.06870
0.71385 0.01338
5.25461 -0.83855
1.12183 0.89181
0.75432 0.20883
0.74499 0.05460
0.72120 0.12853
0.75544 0.19499
0.76121 0.06944
0.67933 -0.05421
0.63368 -0.16809
4.32350 -0.28308
1.05028 0.64135
0.65857 -0.06015
4.29911 -0.17034
1.09962 0.75832
0.70909 -0.05385
0.75877 0.13315
4.65104 -0.50006
4.30425 -0.14070
0.77511 0.10145
0.89902 0.50003
5.15243 -0.83159
1.02991 0.69548
4.91595 -0.67512
0.95262 0.64456
4.96930 -0.69853
5.19286 -0.88486
0.74033 0.26971
0.71435 -0.01522
0.83311 0.20440
0.72956 0.07874
0.81174 0.18473
4.93588 -0.75572
1.03247 0.88948
0.67101 -0.03980
5.24115 -0.89153
4.38645 -0.15471
1.85354 1.26519
0.70766 -0.13512
1.04346 0.89069
4.38499 -0.19799
0.71224 -0.09733
0.72074 -0.02212
0.72659 0.13080
0.98489 0.62572
4.23650 0.04067
4.33513 -0.01227
0.80421 0.16732
5.23718 -0.86280
0.68086 -0.04829
4.63508 -0.52509
4.26789 -0.12980
0.69040 -0.03509
0.63773 -0.09517
4.37383 -0.26081
0.78517 0.18856
1.34218 0.97327
1.00289 0.67410
0.75976 0.05551
0.75685 0.13070
0.73070 -0.02135
0.79149 0.14218
0.79085 0.11787
4.60863 -0.48295
4.30295 -0.09536
0.76540 0.00436
5.20649 -0.87601
0.77799 0.11069
0.69257 -0.06238
4.37222 -0.22772
0.96254 0.50242
1.11752 0.88400
0.75691 0.05194
0.74353 0.02937
5.36898 -0.87768
4.86400 -0.76877
0.78558 0.18363
1.45428 1.06238
0.73743 0.15601
0.77460 0.05803
4.64208 -0.51258
4.84482 -0.73508
1.28937 1.01174
0.71149 0.02087
1.06378 0.84481
0.94571 0.62706
0.78933 0.07143
1.12629 0.84927
0.76875 0.07488
4.61720 -0.49499
0.83995 0.43538
1.07393 0.71638
1.13579 0.85637
5.11085 -0.76665
5.20080 -0.89788
0.64347 -0.12073
0.67951 -0.01134
1.24068 0.98378
4.40185 -0.16711
0.74262 0.04984
4.91123 -0.70872
0.69035 -0.02351
0.71678 -0.01301
5.15294 -0.83522
0.70831 -0.00078
1.27541 1.02617
4.31953 -0.25815
0.65801 -0.13921
0.74417 0.10993
5.21345 -0.88652
0.69300 0.00019
4.63354 -0.53346
4.21330 -0.03345
0.74168 0.13916
5.00134 -0.76872
5.15657 -0.91226
0.72495 0.03026
5.22797 -0.84114
1.49230 1.00247
4.73431 -0.58915
4.57783 -0.45232
0.75445 0.30067
0.73544 0.12007
0.82415 0.27156
0.74063 0.23671
1.20922 0.97874
0.74019 0.14402
0.82519 0.19900
4.70057 -0.55569
0.83345 0.23617
0.74635 0.10106
4.61151 -0.55133
0.79270 0.20226
0.73894 0.03832
0.77620 0.14440
0.75609 0.16288
4.24909 -0.04768
0.98819 0.53552
1.26320 0.97350
5.25700 -0.86312
4.36375 -0.21728
0.72553 0.15149
0.71570 0.03116
0.81283 0.22869
0.69637 -0.05251
1.04313 0.67518
5.17982 -0.82958
4.60391 -0.61392
0.66072 -0.06870
0.83456 0.21885
0.78816 0.08096
4.73044 -0.63441
1.50707 1.10416
0.71485 0.04268
0.74571 0.14099
0.70825 -0.11363
0.70227 0.03885
1.51828 1.01156
0.75562 0.05231
0.73102 0.04811
4.32745 -0.11903
0.76687 0.15358
0.77733 0.06864
1.10850 0.90561
0.73225 0.12529
4.33637 -0.18191
0.96669 0.65903
5.24315 -0.83777
4.51215 -0.34874
4.90700 -0.77684
5.15761 -0.84525
1.21615 0.92312
0.65120 -0.13667
1.02991 0.76637
0.65792 -0.01339
5.21819 -0.88107
0.79547 0.13807
5.22531 -0.84882
0.74931 0.10021
0.77486 0.08794
4.22843 0.00820
0.72297 0.04074
1.12175 0.82353
0.78278 0.20761
4.32056 -0.05746
5.25777 -0.79590
0.92124 0.55718
0.66241 -0.07031
0.72285 -0.01692
0.70889 0.05768
5.20965 -0.91419
4.63349 -0.48765
0.76950 0.14879
0.75574 0.14496
1.16648 0.86260
4.33111 -0.20916
4.71113 -0.60282
4.67800 -0.50219
0.68502 -0.02046
0.86621 0.15183
5.17880 -0.88394
5.19369 -0.91007
1.11114 0.81341
4.60291 -0.55806
0.70941 0.03930
0.91751 0.63704
0.73504 0.09448
0.86692 0.42320
0.71275 0.00362
0.69780 0.16318
0.74727 0.06293
1.08039 0.76236
4.89717 -0.83410
0.78474 0.14616
0.71916 0.09108
1.10281 0.77088
0.70839 0.03603
0.73836 0.03964
0.76609 0.08814
0.72484 -0.00032
4.28251 -0.08360
1.12078 0.77362
0.76202 0.10770
0.81994 0.19019
0.62805 -0.17038
5.16774 -0.89139
0.71878 0.15979
0.73680 0.10789
0.67955 -0.02909
0.78802 0.16207
4.37790 -0.23804
0.77005 0.12109
0.74854 -0.07522
0.82007 0.20748
0.73076 0.06421
4.34352 -0.14922
0.64022 -0.16163
0.68331 -0.05397
0.87145 0.24158
1.18729 0.88428
0.90517 0.51865
0.71040 -0.03735
0.96719 0.65612
0.75767 0.06966
4.76478 -0.63142
0.76640 0.16088
1.08663 0.71116
4.42171 -0.28254
0.66637 -0.02816
0.72038 -0.02211
4.92950 -0.77275
0.70771 -0.02783
4.40542 -0.22224
0.77451 0.14244
1.11153 0.73273
4.29553 -0.12651
0.76662 0.09671
4.36675 -0.16870
4.63921 -0.43411
0.78261 0.11108
0.70732 0.02484
4.81356 -0.65947
0.94758 0.56379
0.77042 0.11922
0.95164 0.63659
0.77882 0.17445
0.80737 0.09042
0.98068 0.61767
4.66427 -0.64739
0.73292 0.03431
0.74559 0.09976
0.79028 0.19102
0.78369 0.08411
0.68660 -0.04406
4.99756 -0.67769
0.76057 0.11296
0.74846 0.09379
5.23143 -0.87102
0.76339 0.11634
0.72015 0.09131
0.95723 0.61464
4.35742 -0.18055
0.80059 0.22445
5.16783 -0.89704
4.26466 -0.04185
4.32490 -0.15237
4.38635 -0.23343
0.77249 0.16126
4.60324 -0.43194
0.86869 0.36421
0.78651 0.12329
4.30710 -0.15379
0.67291 -0.08810
0.76878 0.10864
0.69191 -0.09077
0.74144 0.03004
0.70633 -0.03874
5.16466 -0.86121
0.70394 0.04307
4.23865 -0.01911
4.60885 -0.60396
4.34123 -0.15127
0.72449 0.00176
4.89468 -0.78326
4.30784 -0.07552
0.71893 -0.01246
5.17776 -0.86205
1.23129 1.08365
0.81623 0.16050
0.92291 0.50854
5.20649 -0.85531
0.70290 -0.03973
4.26050 0.04132
0.85284 0.27362
1.11042 0.79172
1.08877 0.72951
1.36054 1.05310
5.23155 -0.86068
0.75989 0.10845
4.68816 -0.59151
1.24538 0.93969
5.17978 -0.89194
0.63468 -0.24704
1.08676 0.86815
4.71137 -0.59610
1.13158 0.76581
0.72693 0.04043
4.89867 -0.74853
0.77705 0.13305
1.84596 1.23200
5.21607 -0.86283
0.78905 0.12735
0.77080 0.11841
1.00127 0.64902
0.69082 0.10400
4.31434 -0.14017
5.23019 -0.88800
0.77542 0.16480
0.60646 -0.14565
0.70546 0.03110
5.21713 -0.86284
0.64777 -0.09763
4.31349 -0.14905
0.78551 0.02730
0.84910 0.21358
5.21674 -0.85235
0.78691 0.13528
4.74857 -0.56641
0.68812 -0.09751
0.80538 0.12383
0.76130 0.03438
0.76228 0.07758
0.79076 0.11562
0.73125 0.06301
0.77062 0.09826
5.18657 -0.85851
0.81473 0.12323
0.78431 0.13852
0.77647 0.08846
0.78901 0.08701
0.74009 -0.02338
0.97367 0.71654
4.58271 -0.47015
4.32295 -0.17462
0.63289 -0.02281
5.21043 -0.87747
0.67361 -0.02199
4.98227 -0.81705
0.80090 0.10206
5.20774 -0.87620
0.78419 0.13806
1.11539 0.71371
5.19233 -0.87284
0.73958 0.09927
0.82276 0.08679
4.23886 0.04085
0.66479 -0.17917
4.21978 0.07179
0.60560 -0.14529
0.65214 -0.12756
5.19241 -0.86515
0.93592 0.53972
4.67955 -0.54173
0.78442 0.17252
4.27640 -0.04965
0.74518 -0.00169
4.37606 -0.11845
0.66455 -0.01511
4.26599 -0.10788
4.31634 -0.12625
0.72348 0.04607
4.26632 -0.09600
1.45426 1.19965
1.00497 0.58132
4.61667 -0.48978
4.69694 -0.56873
1.04727 0.71236
0.74795 0.10567
0.69956 0.15390
0.66787 -0.07320
4.34967 -0.17397
0.83687 0.18366
4.59665 -0.46752
1.28170 0.98685
0.76029 0.20163
4.17314 -0.01592
0.71101 -0.00389
4.67569 -0.54040
0.62566 -0.11655
1.05212 0.69946
0.64956 -0.12230
4.37284 -0.21855
0.78780 0.12277
0.66986 -0.04744
0.73915 0.08953
0.67898 -0.01783
0.82141 0.14882
5.16770 -0.86738
0.74794 0.20511
0.75815 0.02768
0.97596 0.52059
0.76548 0.12165
0.77239 0.08958
1.50170 1.13626
1.15933 0.83344
0.88219 0.37733
0.76111 0.00421
5.22982 -0.91968
5.21186 -0.85579
0.72803 0.11741
0.65839 -0.13942
0.65547 -0.06711
4.82641 -0.64061
1.14133 0.81365
5.01563 -0.78301
0.81015 0.19219
0.65630 -0.24896
0.69959 0.12106
4.61251 -0.49948
4.54931 -0.50588
4.30092 -0.05233
4.80305 -0.64860
0.77018 0.07901
4.66879 -0.46298
5.35825 -0.85924
0.76564 0.09725
0.80389 0.16117
0.74201 0.14985
0.71130 -0.03997
0.66435 -0.07380
4.32609 -0.00601
0.80304 0.12877
0.87795 0.43089
0.80242 0.28553
0.72572 0.01516
0.75942 0.08910
0.62099 -0.14109
0.78239 0.13981
0.74371 0.09600
4.67347 -0.43530
0.74968 -0.03210
5.25569 -0.87839
0.93816 0.60229
0.77402 0.09119
0.71362 -0.02645
5.24294 -0.87142
5.18858 -0.82181
0.76308 0.11243
4.28964 0.05524
0.69435 -0.00324
0.76215 0.06753
0.75222 0.12242
0.76001 0.09115
0.66571 -0.12162
0.70227 -0.05864
0.76001 0.07785
4.76019 -0.64918
4.69377 -0.57591
5.23262 -0.86864
0.82532 0.19332
4.60095 -0.45144
0.80935 0.16668
4.25166 -0.07439
5.21774 -0.87903
5.22672 -0.87069
0.76301 0.18734
5.06889 -0.71465
4.19622 0.06049
1.18888 0.91750
0.81357 0.19712
0.68122 -0.09225
5.19690 -0.86919
0.84417 0.21247
0.77256 0.17314
0.61979 -0.12999
4.91135 -0.67918
1.51382 1.09939
4.64476 -0.55897
4.62027 -0.47566
4.72293 -0.57268
0.73791 0.08819
0.73362 0.06569
5.18615 -0.87942
0.70838 0.08528
0.63514 -0.10939
5.19148 -0.84003
0.74425 0.12999
4.57578 -0.55124
0.71167 -0.01035
4.63833 -0.49813
5.19960 -0.85066
5.22807 -0.86376
0.75130 0.13255
1.22369 0.93752
5.23415 -0.87165
0.91760 0.59303
4.63175 -0.51119
1.12196 0.80492
5.26597 -0.83599
0.78620 0.22790
4.56004 -0.41560
0.88686 0.44201
0.77689 0.10145
4.61673 -0.51843
0.76796 0.06776
5.19653 -0.86486
4.25517 0.03423
0.74448 0.10513
0.93471 0.57245
0.76595 0.04941
0.77741 0.01402
0.69910 -0.02596
1.13595 0.88383
0.73066 -0.00949
5.22582 -0.85804
4.62572 -0.44868
4.73224 -0.59637
5.20387 -0.87807
1.10619 0.72186
5.14181 -0.89397
1.29524 0.92776
0.74384 0.05750
5.19934 -0.85545
4.33976 -0.10726
0.70690 -0.00564
4.33516 -0.10463
4.66421 -0.54147
4.25731 -0.11824
0.72516 0.02516
0.66721 -0.11516
0.78503 0.12942
4.41414 -0.25255
4.77757 -0.73799
0.62737 -0.12713
0.67491 -0.02301
0.67749 -0.10940
0.79414 0.21603
1.29013 0.99411
0.84374 0.26623
4.60258 -0.50343
5.23727 -0.85139
4.60981 -0.47608
0.81302 0.24939
5.22849 -0.93416
0.78978 0.23693
0.72238 0.01354
0.74166 0.16588
5.26499 -0.85740
0.79465 0.14438
1.19235 0.91249
0.73503 0.08611
4.65462 -0.56095
0.76042 0.16334
0.75202 0.08154
0.72474 0.00609
0.76057 -0.02120
4.72538 -0.62092
5.21588 -0.89620
1.09812 0.85253
4.52337 -0.34048
0.72863 0.05230
0.70807 0.02126
1.29092 1.05713
0.94734 0.49303
5.23381 -0.87112
5.20827 -0.84303
1.20254 0.94000
0.79848 0.14395
0.78087 0.05398
0.86580 0.23549
0.79764 0.19759
0.73011 0.05891
4.70955 -0.50701
0.72839 0.00901
0.67790 -0.11130
0.70929 0.03241
0.78362 0.21948
5.23053 -0.87137
0.69742 -0.04476
4.64032 -0.50623
0.74008 0.09719
0.73155 0.00400
5.22893 -0.84558
1.03987 0.73052
0.74666 0.04529
0.76708 0.26991
5.05034 -0.78464
0.69269 -0.01400
0.81516 0.17081
4.39470 -0.20027
0.96776 0.78066
5.26112 -0.93113
0.77669 0.03720
0.70898 0.09123
4.31017 -0.17947
0.71463 -0.05063
0.74277 0.12469
5.19153 -0.87564
1.10798 0.73620
0.97717 0.62843
4.25141 0.00424
1.54484 1.16797
4.34305 -0.19541
5.20065 -0.90970
1.39506 1.16926
0.72481 0.05314
4.60286 -0.47161
1.13919 0.91251
0.84087 0.25549
1.12819 0.76899
4.37202 -0.15381
0.75192 0.07887
4.37381 -0.24681
1.26100 0.94194
0.69585 0.00309
4.36439 -0.18678
4.60866 -0.49254
5.26764 -0.86091
0.95723 0.41895
5.22601 -0.87161
4.51536 -0.29242
0.61704 -0.15614
0.78021 0.06180
0.75508 0.14459
0.82544 0.16556
0.77892 0.10548
0.93007 0.56414
1.73536 1.22120
0.76909 0.14339
0.74522 0.07714
5.22118 -0.87074
0.78387 0.16248
0.78084 0.08223
0.64050 -0.08421
4.61073 -0.54298
0.76695 0.02529
0.74328 0.04364
4.65566 -0.54755
0.86058 0.42233
4.66559 -0.53270
0.73546 0.00953
4.30936 -0.18467
4.63849 -0.58476
4.33834 -0.19346
5.21879 -0.88878
4.59750 -0.39777
5.24624 -0.87492
0.66346 -0.17256
0.70987 0.00049
5.13763 -0.87321
5.20055 -0.83560
0.70131 -0.01609
0.73011 0.14142
4.60535 -0.48856
0.78588 0.10596
0.83298 0.32811
4.50928 -0.38744
0.69734 0.13391
0.68159 -0.02359
5.20291 -0.87490
4.69671 -0.59109
5.25188 -0.88233
5.22204 -0.88698
0.77511 0.14162
0.65225 -0.11965
5.24903 -0.85718
0.73583 -0.04276
0.71841 0.03617
1.18360 0.90847
1.13095 0.79764
0.74022 0.04131
0.71987 0.08017
0.63577 -0.15813
0.83210 0.13837
5.18655 -0.85176
4.75413 -0.63303
4.60459 -0.45108
4.34118 -0.17206
4.42204 -0.19746
0.75546 0.12815
5.27182 -0.90214
0.65985 -0.14719
0.78065 0.16638
0.79275 0.18348
0.74405 0.00098
4.35526 -0.10552
0.79287 0.20022
0.75643 0.26763
1.17465 0.83943
4.66002 -0.47228
2.85867 1.33421
5.24592 -0.86987
0.78987 0.05902
4.31638 -0.18197
5.20286 -0.87423
4.89532 -0.76401
5.25084 -0.84726
5.22516 -0.89029
